Year,DOY,NEE_F,GPP_F,RE_F,ET,TA_F_1_1_1,P,VPD_F_1_1_1,SW_IN_F,PPFD_IN,SWC_1_1_1,SWC_1_2_1,SWC_1_3_1,SWC_1_4_1,SWC_1_5_1,WP_1,WP_2,WP_3,WP_4,WP_5
2020,242,-0.044215435,0.058061837,0.013846401,0.378276682,26.50897196,0,23.09011545,681.4951235,1396.139765,0.133117647,4.006470588,3.891529412,5.406176471,0.790705882,-8.919673879,-2.283010269,-2.337935596,-1.712169591,-5.397257201
2020,243,-0.040340813,0.053480694,0.013139881,0.199947361,26.81794315,0,25.60121353,689.1198353,1451.2,0.142,3.948764706,3.888823529,5.417647059,0.783647059,-9.070931124,-2.311132802,-2.339253617,-1.708039883,-5.414412056
2020,244,-0.042066297,0.053371126,0.011304832,0.378301607,26.37618306,0,27.79280016,749.9334059,1546.210918,0.091176471,3.938941176,3.882647059,5.405941176,0.788588235,-9.52812392,-2.315739451,-2.342289337,-1.712264221,-5.402337252
2020,245,-0.054542806,0.064096235,0.009553428,0.369501578,22.74018072,0,23.38395788,768.6395824,1571.457529,0.133352941,3.895294118,3.882294118,5.380941176,0.785823529,-8.902711395,-2.337242032,-2.342460911,-1.721113306,-5.409026242
2020,246,-0.046580217,0.056966326,0.010386113,NA,26.02433826,0,23.88735772,752.4968353,1555.622376,0.049588235,3.862941176,3.883823529,5.359352941,0.777470588,-10.24076129,-2.353694162,-2.341708698,-1.7286869,-5.429541787
2020,247,-0.047404358,0.057465842,0.010061487,NA,25.65083341,0,23.98061738,754.4878118,1546.723106,0.037705882,3.880705882,3.871176471,5.341470588,0.772882353,-10.58563996,-2.344697866,-2.347935244,-1.735027933,-5.44088193
2020,248,-0.046988066,0.05670098,0.009712915,NA,25.18115651,0,23.87855547,749.6880706,1535.988494,0.030941176,3.859235294,3.865,5.360294118,0.774058824,-10.86112905,-2.355494097,-2.350981044,-1.728317887,-5.437974802
2020,249,-0.047033354,0.056511147,0.009477796,NA,25.07717555,0,24.58523479,746.6073941,1527.793482,0.019294118,3.863764706,3.858764706,5.356176471,0.768764706,-11.29953364,-2.353148254,-2.354062627,-1.729766004,-5.451129904
2020,250,-0.046469674,0.055483221,0.009013547,NA,24.16467266,0,24.22423976,725.8496059,1482.806282,0.021235294,3.852823529,3.854470588,5.341882353,0.772176471,-11.23910213,-2.358417219,-2.356187736,-1.73483176,-5.442670378
2020,251,-0.043088954,0.051948506,0.00885955,NA,24.32588905,0,26.23854837,561.5688059,1027.214847,0.014117647,3.863941176,3.839529412,5.302529412,0.778529412,-11.53400516,-2.351837979,-2.363600914,-1.748857924,-5.427847482
2020,252,-0.03598128,0.04480456,0.008823276,NA,24.92305792,0,24.30059236,512.6001212,1013.428447,0.157235294,3.686823529,3.804352941,5.407823529,0.930176471,-8.982195448,-2.441616082,-2.381224278,-1.711483474,-5.131278084
2020,253,-0.000314558,0.008613533,0.008298977,NA,23.72243944,8.89,20.52167602,104.5099941,256.3715529,0.850411765,3.435411765,3.789,5.460058824,0.887470588,-5.849546889,-2.576049811,-2.388896246,-1.693199646,-5.191451166
2020,254,-0.033261978,0.04187941,0.008617432,NA,25.68730678,0,23.49159915,466.4853059,951.8164706,14.21294118,13.32176471,3.787176471,5.379470588,0.789764706,-0.007303833,-0.029300439,-2.389818538,-1.721638622,-5.401284435
2020,255,-0.045689877,0.053873244,0.008183369,NA,24.80216138,0,23.23769686,714.9069824,1486.540988,11.35058824,12.01235294,3.818823529,5.288117647,0.791764706,-0.312838273,-0.205577209,-2.373925855,-1.754191521,-5.395977963
2020,256,-0.04572746,0.053727498,0.008000037,NA,24.87868481,0,24.29754356,714.7469118,1482.699576,9.834117647,11.23705882,3.875058824,5.275647059,0.791941176,-0.581278675,-0.330663469,-2.346028149,-1.758631677,-5.394720157
2020,257,-0.04637379,0.053948475,0.007574686,NA,23.95787422,0,23.97779581,718.3367176,1478.964871,9.076470588,10.82941176,3.942647059,5.279235294,0.796,-0.732517131,-0.400001814,-2.313029182,-1.757336641,-5.384924062
2020,258,-0.04769592,0.055152718,0.007456795,NA,24.29597398,0,25.47824778,711.3418118,1470.407059,8.464588235,10.53823529,3.998823529,5.292352941,0.795529412,-0.866020998,-0.451174808,-2.286034814,-1.752638636,-5.385799351
2020,259,-0.047232889,0.054441608,0.007208719,NA,24.08224606,0,23.92202433,700.3479706,1440.145271,8.152411765,10.29764706,4.055117647,5.286705882,0.803294118,-0.93496392,-0.494563362,-2.259374799,-1.754623909,-5.367441293
2020,260,-0.03947842,0.046385459,0.006907041,NA,23.61637516,0,23.11174425,631.6228235,1256.653835,7.702647059,10.05352941,4.108529412,5.276411765,0.807294118,-1.042035372,-0.539655092,-2.23441458,-1.758352878,-5.358441101
2020,261,-0.041335362,0.047896171,0.006560807,NA,22.9174555,0,23.27182902,652.2920412,1322.406,7.327235294,9.832941176,4.15,5.288294118,0.813411765,-1.136244735,-0.581392356,-2.215263676,-1.754106948,-5.344267958
2020,262,-0.040061798,0.046296142,0.006234341,NA,22.26790767,0,22.91181366,633.4366706,1286.4888,7.026882353,9.627058824,4.184647059,5.287117647,0.813235294,-1.215417978,-0.621174654,-2.199409961,-1.75450467,-5.344554835
2020,263,-0.038875068,0.044897414,0.006022346,NA,22.14097356,0,23.24821049,593.0882882,1235.952894,6.795294118,9.471764706,4.208058824,5.308588235,0.816,-1.278844648,-0.651794867,-2.188772897,-1.746783881,-5.338053273
2020,264,-0.041135411,0.046763447,0.005628035,NA,21.07086161,0,21.70679761,625.7953353,1302.345294,6.555411765,9.287647059,4.239294118,5.299647059,0.815,-1.346694087,-0.688718692,-2.174675003,-1.749935797,-5.340023959
2020,265,-0.036460663,0.041680454,0.005219793,NA,19.85896271,0,20.37518706,545.9479118,1144.377906,6.329352941,9.092352941,4.264941176,5.331235294,0.817117647,-1.413183314,-0.728730367,-2.163178324,-1.73887734,-5.335483942
2020,266,-0.031500115,0.036683431,0.005183321,NA,20.59706499,0,22.07719394,517.8889882,1084.729318,5.92,8.932941176,4.291764706,5.371352941,0.809352941,-1.54001969,-0.762060708,-2.151230952,-1.724529466,-5.352836624
2020,267,-0.038461158,0.043619771,0.005158613,NA,21.45177552,0,22.75123155,626.9383118,1308.043388,5.301588235,8.754117647,4.314470588,5.306588235,0.814411765,-1.749748762,-0.800178004,-2.141174117,-1.747526189,-5.341524135
2020,268,-0.039002678,0.043882569,0.004879892,NA,20.88692091,0,22.71871756,652.2516353,1349.274541,4.472941176,8.544705882,4.338647059,5.294941176,0.816647059,-2.074893082,-0.845771228,-2.13052562,-1.751698967,-5.33611226
2020,269,-0.039058337,0.043759184,0.004700846,NA,20.87882132,0,22.65864468,658.9037647,1359.496965,3.689823529,8.357058824,4.356941176,5.308705882,0.818411765,-2.442538449,-0.887659093,-2.122508025,-1.746756397,-5.331748236
2020,270,-0.036667017,0.041173679,0.004506662,NA,20.77375816,0,22.51118672,579.8525471,1178.694518,3.123705882,8.101176471,4.377117647,5.305058824,0.815235294,-2.761110666,-0.946302599,-2.113705419,-1.748090116,-5.339227163
2020,271,-0.039028295,0.043271109,0.004242812,NA,20.1930568,0,20.76674918,619.19058,1304.500753,2.725764706,7.859411765,4.381705882,5.317117647,0.810588235,-3.021671815,-1.003484242,-2.111710613,-1.743808275,-5.349653024
2020,272,-0.041107014,0.045245162,0.00413815,NA,20.67181562,0,21.31882669,651.2106059,1311.863459,2.477352941,7.544470588,4.396352941,5.315294118,0.815176471,-3.206235131,-1.080757353,-2.105351183,-1.744404079,-5.339818504
2020,273,-0.04100266,0.045060779,0.004058118,NA,21.36387581,0,22.88195487,661.6386588,1353.884235,2.363,7.232294118,4.414,5.299588235,0.806647059,-3.298247943,-1.160737105,-2.0977219,-1.75011236,-5.359234722
2020,274,-0.039516997,0.043348993,0.003831998,NA,21.02584334,0,22.77979022,648.9731059,1334.591812,2.221764706,6.969882353,4.425705882,5.310823529,0.809235294,-3.414689917,-1.23070493,-2.092674899,-1.746171645,-5.353164815
2020,275,-0.038957814,0.042619503,0.00366169,NA,21.09106038,0,23.11996252,640.8938588,1307.765953,2.041117647,6.656647059,4.429823529,5.311,0.802470588,-3.578140653,-1.317669294,-2.090906764,-1.746080198,-5.368964714
2020,276,-0.030898201,0.034329112,0.003430915,NA,20.65995437,0,22.750235,512.4432529,1030.949553,1.935,6.284176471,4.432529412,5.326,0.805352941,-3.681096726,-1.426616133,-2.089742127,-1.740721287,-5.36287732
2020,277,-0.042732097,0.046226482,0.003494389,NA,22.74896382,0,25.71535786,573.7860739,1220.303714,1.841941176,5.977058824,4.439882353,5.303647059,0.807352941,-3.778078314,-1.521699716,-2.086583175,-1.748688602,-5.358080579
2020,278,-0.04257118,0.045687091,0.00311591,0.288325673,21.00198494,0,21.54010096,610.8697294,1248.416141,1.735823529,5.747411765,4.436529412,5.311176471,0.801470588,-3.890463253,-1.59584967,-2.088026259,-1.746085995,-5.372088951
2020,279,-0.034063499,0.037151301,0.003087805,0.321143284,22.4727528,0,25.24521187,595.5581706,1199.160706,1.680882353,5.523764706,4.441470588,5.310882353,0.800470588,-3.953468067,-1.67134626,-2.085902695,-1.74619046,-5.374366711
2020,280,-0.034933395,0.037904915,0.002971521,0.257380257,22.3528802,0,25.79291022,604.6207118,1222.358565,1.586647059,5.383941176,4.433529412,5.315705882,0.798647059,-4.064485361,-1.720138493,-2.089311133,-1.744461486,-5.378181399
2020,281,-0.039102735,0.041968001,0.002865271,0.273435334,21.56750499,0,24.52801294,602.9364706,1220.950047,1.546941176,5.210529412,4.447529412,5.319117647,0.798058824,-4.114585391,-1.782476958,-2.083304625,-1.743268229,-5.379636252
2020,282,-0.037201321,0.040051709,0.002850386,0.233789745,21.70971448,0,24.85123096,591.011,1222.764047,1.474235294,5.086705882,4.445647059,5.328352941,0.795117647,-4.208026546,-1.828295271,-2.084110558,-1.739991282,-5.386741203
2020,283,-0.039058002,0.043449696,0.004391694,0.208650301,21.52768975,0,22.72253828,555.4978412,1175.514682,1.395176471,4.990529412,4.446823529,5.335588235,0.789411765,-4.317263699,-1.864464418,-2.083605358,-1.737378633,-5.400628916
2020,284,-0.049757326,0.056313646,0.006556318,0.261585386,20.50635671,0,20.14589955,584.6274118,1229.870659,1.308352941,4.913411765,4.445411765,5.312117647,0.792823529,-4.441350671,-1.894084679,-2.084213866,-1.745701381,-5.392166973
2020,285,-0.036803445,0.045264097,0.008460652,0.34756162,19.21739805,0,17.82515742,566.0303471,1175.8348,1.282941176,4.826941176,4.445,5.351764706,0.788176471,-4.476361347,-1.927767347,-2.084391812,-1.731462395,-5.403575442
2020,286,-0.048381099,0.058196468,0.009815368,0.223068655,16.96350001,0,16.64778243,592.4215765,1232.004776,1.282058824,4.691411765,4.435823529,5.323647059,0.796941176,-4.479265088,-1.98251315,-2.088328697,-1.741498154,-5.38240439
2020,287,-0.037972129,0.050175895,0.012203768,0.220471674,18.80285849,0,19.57611669,586.9056412,1219.925671,1.285411765,4.644529412,4.433705882,5.320764706,0.785647059,-4.474264961,-2.001733301,-2.089239164,-1.742618751,-5.409666002
2020,288,-0.030086755,0.044241731,0.014154977,0.19172591,21.36956398,0,23.55090963,534.0870471,1124.502868,1.294058824,4.613352941,4.431705882,5.342352941,0.778117647,-4.461700507,-2.014432087,-2.090098091,-1.734827531,-5.428057798
2020,289,-0.005069872,0.01913605,0.014066177,0.345495333,19.72275471,0,19.96867002,578.1542471,1212.968447,1.185882353,4.627588235,4.432705882,5.329764706,0.777588235,-4.628111859,-2.00827099,-2.08966692,-1.739410053,-5.429468196
2020,290,-0.04022202,0.053838498,0.013616476,0.199747782,17.78298361,0,19.35180368,571.1815353,1190.112047,1.177529412,4.513941176,4.423235294,5.319176471,0.774470588,-4.642488802,-2.055966148,-2.093738862,-1.743212404,-5.437120899
2020,291,-0.033354925,0.046415537,0.013060613,0.183715014,18.81868746,0,19.78277941,567.7617294,1184.477976,1.163470588,4.471470588,4.417882353,5.324588235,0.775705882,-4.664872003,-2.073959922,-2.096046124,-1.74124715,-5.434130711
2020,292,-0.030913183,0.043564631,0.012651451,0.167220001,20.4421301,0,21.20170283,554.4363059,1167.533082,1.140470588,4.480470588,4.418882353,5.326294118,0.779529412,-4.70302704,-2.070053716,-2.095614474,-1.740660239,-5.424556655
2020,293,-0.034661745,0.045998085,0.011336337,0.193444184,20.15594166,0,20.75712775,558.6437882,1155.902141,1.128882353,4.452117647,4.415235294,5.326058824,0.780058824,-4.722761367,-2.082288236,-2.097186883,-1.74073107,-5.423373565
2020,294,-0.011596716,0.021656568,0.010059854,0.264959134,19.69685787,0,20.42362188,545.2926294,1139.853576,1.106235294,4.412352941,4.410823529,5.322,0.776176471,-4.764496918,-2.099239432,-2.099089818,-1.742204155,-5.432857337
2020,295,-0.018225541,0.027130438,0.008904895,0.247576085,18.39010723,0,19.27792485,543.2915235,1129.481765,1.093470588,4.359,4.403647059,5.322176471,0.771411765,-4.785478498,-2.1225298,-2.102193029,-1.742131757,-5.444866645
2020,296,-0.022318086,0.030554489,0.008236402,0.167097023,18.43784669,0,18.86128004,501.5569471,1023.480141,1.091823529,4.323588235,4.402294118,5.325117647,0.765529412,-4.790874108,-2.137998135,-2.102776935,-1.7411664,-5.459289002
2020,297,-0.036474279,0.043628649,0.007154368,0.124550068,17.03907837,0,15.47433475,510.6334412,1061.766212,1.089176471,4.285352941,4.394647059,5.327882353,0.764941176,-4.795639567,-2.154938431,-2.106088759,-1.740094917,-5.460876254
2020,298,-0.03300072,0.039493718,0.006492996,0.151157885,16.82043436,0,13.52905252,431.0123529,912.8474824,1.146647059,4.259176471,4.386588235,5.355058824,0.769235294,-4.696189621,-2.166363873,-2.109586771,-1.730242847,-5.45027266
2020,299,-0.031719274,0.03755184,0.005832562,0.129396502,15.78036086,0,13.03909752,464.4744118,972.6134471,1.169352941,4.291352941,4.381647059,5.373882353,0.766176471,-4.658816159,-2.152050866,-2.111734508,-1.72356185,-5.458022527
2020,300,-0.029859932,0.034764738,0.004904804,0.005997278,13.26101324,0,13.09829661,451.7045091,926.2624125,1.1668125,4.0388125,4.367125,5.336375,0.848125,-4.658661206,-2.267337194,-2.118057224,-1.736857315,-5.265071582
2020,301,-0.04661067,0.050009568,0.003398897,0.113082815,7.285421382,0,9.694814479,527.5354206,1096.7444,1.2255625,3.9185,4.347625,5.3495,0.7990625,-4.563016136,-2.326416593,-2.126585627,-1.732175747,-5.380349373
2020,302,-0.039684114,0.043207125,0.003523009,0.082488316,9.560340794,0,10.32072065,504.0196906,1076.918447,1.262352941,4.021588235,4.341352941,5.316117647,0.792823529,-4.504991196,-2.276654047,-2.12933852,-1.744139896,-5.394788757
2020,303,-0.043243834,0.046570656,0.003326825,0.104079665,10.29407292,0,8.700479198,502.2445988,1067.208212,1.233294118,4.092352941,4.344941176,5.317411765,0.789352941,-4.549092567,-2.243085409,-2.127764119,-1.743687996,-5.402672989
2020,304,-0.041931159,0.045225008,0.003293849,0.124654888,12.13590936,0,9.366049096,493.6787624,1052.546824,1.222588235,4.106647059,4.341529412,5.307764706,0.775529412,-4.565644147,-2.23645744,-2.12926159,-1.747224102,-5.435696576
2020,305,-0.03870884,0.041892785,0.003183944,0.113498325,13.78022128,0,11.70361866,494.1352512,1043.135365,1.223058824,4.117176471,4.337117647,5.299823529,0.773294118,-4.566375622,-2.23158419,-2.131197681,-1.750090714,-5.440727338
2020,306,-0.022189669,0.025120778,0.002931107,0.139596496,14.6722407,0,14.39635529,456.2652882,952.9134071,1.230470588,4.107529412,4.334352941,5.292647059,0.781823529,-4.554851263,-2.235909246,-2.132412287,-1.752651148,-5.421212638
2020,307,-0.027633786,0.03088268,0.003248894,0.107573037,16.30898959,0,15.6663829,459.3735488,975.0143294,1.219941176,4.143235294,4.331470588,5.306411765,0.761352941,-4.57302232,-2.219406636,-2.133679153,-1.747764493,-5.469881635
2020,308,-0.009583337,0.015545047,0.005961712,0.15553576,15.45494866,0,13.61949405,252.3849497,533.8035125,1.4111875,4.113,4.3344375,5.42375,0.783375,-4.295205506,-2.233137773,-2.132378055,-1.706011935,-5.4165232
2020,309,-0.027942222,0.037252806,0.009310583,0.128254139,16.87905282,0,14.17206298,463.0549247,993.0903059,1.176470588,4.135470588,4.326176471,5.294941176,0.773705882,-4.643476525,-2.223256814,-2.13600905,-1.751838597,-5.439668108
2020,310,-0.031473242,0.043591895,0.012118657,0.114780915,16.5130094,0,14.23277873,465.8099059,988.9501176,1.183823529,4.145117647,4.330470588,5.300294118,0.770470588,-4.631253189,-2.218845563,-2.134118295,-1.749909092,-5.447570866
2020,311,-0.01811377,0.031518485,0.013404715,0.091861184,14.02770339,0,12.86813249,256.0505206,552.4334259,1.355235294,4.117294118,4.331529412,5.355647059,0.805176471,-4.37201207,-2.230929231,-2.133654622,-1.730047873,-5.364981048
2020,312,0.008831624,0.006898284,0.015729908,0.630121342,15.07513275,0,12.02411374,223.1498218,467.8177953,1.384058824,4.204176471,4.325823529,5.432470588,0.796470588,-4.328432918,-2.190664916,-2.136169794,-1.702995963,-5.386208672
2020,313,-0.027876132,0.037591545,0.009715412,0.567515925,3.672117688,0,6.147282887,288.90594,606.7979388,1.347705882,4.022117647,4.321470588,5.362352941,0.833588235,-4.383644727,-2.275129657,-2.138086038,-1.72770442,-5.299803781
2020,314,-0.017754283,0.024360253,0.006605971,0.711629573,-0.598080188,2.54,4.236871438,274.3525276,565.5667859,1.523352941,3.921529412,4.300823529,5.352941176,0.953588235,-4.145022424,-2.323376544,-2.147214299,-1.730991856,-5.081262883
2020,315,-0.015169205,0.021011149,0.00584194,0.781457108,0.124835694,0,5.022182542,355.5365065,738.69708,1.532941176,3.788235294,4.281117647,5.315647059,0.858235294,-4.129539403,-2.39049335,-2.155963082,-1.744221292,-5.241501371
2020,316,-0.016884238,0.021982071,0.005097834,0.479280451,1.242011918,0,5.629906183,453.0347412,940.3989412,1.582411765,3.652470588,4.261058824,5.311,0.822176471,-4.068772307,-2.4652423,-2.164914428,-1.745842183,-5.32514839
2020,317,-0.020352188,0.0258356,0.005483412,0.2445837,4.895278629,0,7.842218863,331.3431121,699.3400825,1.8153125,3.7083125,4.250625,5.3135625,0.813125,-3.804351249,-2.434085728,-2.169588377,-1.745100189,-5.348486313
2020,318,-0.033847436,0.040049223,0.006201788,0.251922893,6.471171547,0,9.031661399,437.0463353,927.2378376,1.835352941,3.823176471,4.255470588,5.289058824,0.798588235,-3.780575868,-2.375695757,-2.167417282,-1.753731596,-5.383212379
2020,319,-0.023988444,0.030360598,0.006372151,0.102138243,6.426775682,0,8.504875055,413.3192635,846.2831525,1.95325,4.044375,4.2661875,5.3213125,0.797875,-3.660452119,-2.265033132,-2.162626492,-1.742224868,-5.382466076
2020,320,-0.028000876,0.035152543,0.00715167,0.021567174,7.985501324,0,10.00062996,429.9594324,958.699,2.009125,3.856375,4.253875,5.27575,0.788,-3.606263405,-2.359244359,-2.16812985,-1.758491759,-5.408872601
2020,321,-0.019745081,0.028103237,0.008358151,0.155479615,10.43553307,0,12.02308993,429.0172641,916.5843224,2.130058824,3.964647059,4.256294118,5.262941176,0.789705882,-3.495419756,-2.304893587,-2.167047669,-1.763198017,-5.405970135
2020,322,-0.024809332,0.033492525,0.008683193,0.140904664,12.3117563,0,12.67385805,407.3855094,872.0901035,2.246647059,4.099411765,4.262411765,5.270529412,0.774058824,-3.394643936,-2.239804518,-2.164309957,-1.760522989,-5.441070944
2020,323,-0.014818164,0.023047328,0.008229163,0.119709779,12.8140681,0,12.6741429,327.5105894,696.2217365,2.424470588,4.231823529,4.274647059,5.305411765,0.786705882,-3.247661837,-2.178560337,-2.158847115,-1.748147222,-5.409695833
2020,324,-0.010290156,0.018355495,0.008065341,0.262523368,14.29611371,0,14.0087112,415.4668912,889.1118259,2.385941176,4.244823529,4.277411765,5.266941176,0.784823529,-3.276536315,-2.172854831,-2.157613863,-1.761812453,-5.415980435
2020,325,-0.020725162,0.027085814,0.006360655,0.089400933,11.09990859,0,11.27799698,329.7639129,707.0801271,2.534058824,4.231823529,4.269823529,5.334117647,0.795823529,-3.165261716,-2.17855028,-2.16099911,-1.737776707,-5.388064751
2020,326,-0.031240084,0.037460789,0.006220705,0.105847532,12.80077546,0,13.2655393,396.3889671,854.6330212,2.406470588,4.339235294,4.280882353,5.268352941,0.781058824,-3.259658796,-2.13071525,-2.156071104,-1.761260397,-5.424140489
2020,327,-0.021339504,0.026165098,0.004825591,0.039590949,9.840964847,0,10.86964382,275.4201112,572.829455,2.508875,4.2781875,4.271875,5.3794375,0.7980625,-3.184641627,-2.157495384,-2.160084543,-1.721613748,-5.383610156
2020,328,-0.023662924,0.028087019,0.004424094,0.147542441,10.48064956,0,8.275068602,342.1093576,730.0880494,2.276705882,4.372588235,4.282588235,5.336470588,0.776117647,-3.368935754,-2.115980303,-2.155310402,-1.736897251,-5.435387732
2020,329,-0.03240414,0.035265904,0.002861766,0.699205197,4.957350082,0,6.426611828,402.7570082,851.3379435,2.096882353,4.303235294,4.284882353,5.303764706,0.810470588,-3.525787825,-2.146225964,-2.154289507,-1.748424328,-5.355963403
2020,330,-0.032323599,0.034629138,0.002305535,0.172914155,3.973627306,0,6.363335241,402.8007147,851.1928235,2.082058824,4.111823529,4.26,5.295,0.830294118,-3.538024597,-2.234610402,-2.165388559,-1.751558087,-5.310520016
2020,331,-0.028715503,0.03111482,0.002399319,0.095085093,4.078787647,0,6.498945883,293.2545782,618.6017435,2.235823529,4.061823529,4.24,5.351647059,0.805294118,-3.406655287,-2.258428957,-2.174360315,-1.731446792,-5.367208227
2020,332,-0.028452525,0.031729995,0.003277467,0.12368196,6.309831906,0,8.388361944,388.8464512,823.6541694,2.116647059,4.126294118,4.250117647,5.269,0.804411765,-3.506320275,-2.227846275,-2.169815415,-1.760972281,-5.37023723
2020,333,-0.019159917,0.022917408,0.003757493,0.082866226,4.369638882,0,7.156975922,397.1509424,835.7311412,2.086,3.984294118,4.236058824,5.279647059,0.817058824,-3.534528808,-2.296617699,-2.176132103,-1.757094479,-5.340889694
2020,334,-0.024825723,0.030405081,0.005579356,0.101542887,7.543845771,0,10.01585257,390.7013253,822.8496071,2.081705882,3.991823529,4.229823529,5.255823529,0.810764706,-3.53910059,-2.293117244,-2.178938818,-1.76576047,-5.362369224
2020,335,-0.024211604,0.029562487,0.005350885,0.05780863,3.826291841,0,7.342757451,382.2663841,802.6459153,2.024647059,3.966647059,4.228647059,5.266764706,0.804235294,-3.591811347,-2.304949166,-2.179470175,-1.761773846,-5.374178153
2020,336,-0.021933248,0.028143615,0.006210369,0.047780826,3.834930424,0,7.239019208,392.9810897,800.0488275,1.98025,3.958625,4.2233125,5.2733125,0.82725,-3.634156127,-2.308777183,-2.181876205,-1.759389593,-5.318948443
2020,337,-0.015176437,0.021805813,0.00662938,0.017188292,2.205406,0,6.760323342,321.5844571,699.8532933,2.023,3.899933333,4.216733333,5.286866667,0.836866667,-3.595857246,-2.337124241,-2.184847309,-1.754516431,-5.29575378
2020,338,-0.023187191,0.032811461,0.009624267,NA,4.675582276,0,7.926333851,390.1958612,811.4320776,1.933176471,3.704117647,4.202588235,5.256764706,0.825117647,-3.679631672,-2.438807032,-2.191257408,-1.765374338,-5.325547518
2020,339,-0.020925513,0.03241373,0.011488219,NA,4.613625188,0,7.856484567,384.1087671,809.3385082,1.921647059,3.697411765,4.195294118,5.242235294,0.823,-3.691161298,-2.443159494,-2.194567726,-1.770628686,-5.335095639
2020,340,-0.019573052,0.03272257,0.013149518,NA,4.304083335,0,7.67865577,380.9107394,804.9763718,1.900352941,3.756647059,4.197058824,5.228529412,0.800764706,-3.712710735,-2.412385248,-2.193765025,-1.775624953,-5.389672084
2020,341,-0.019581224,0.034261251,0.014680024,NA,3.934822088,0,7.546936021,381.7410253,800.3432024,1.873,3.801176471,4.206588235,5.229,0.795882353,-3.740858539,-2.388877089,-2.189442158,-1.77546106,-5.399505467
2020,342,-0.022657355,0.039919663,0.017262308,0.001738772,4.600399318,0,8.217234166,383.8606632,821.764675,1.83875,3.7609375,4.2106875,5.223,0.7986875,-3.776652189,-2.408833403,-2.187584293,-1.777636987,-5.39248157
2020,343,-0.019797101,0.037637443,0.01784034,0.005230046,3.412667771,0,7.519731945,381.2875,808.1392675,1.803625,3.763625,4.2053125,5.225875,0.8084375,-3.814538347,-2.407177644,-2.190016666,-1.776587742,-5.371103507
2020,344,-0.018424456,0.038947203,0.020522743,0.016857411,4.149669429,0,8.034676482,380.2118044,817.383865,1.7825625,3.7020625,4.2060625,5.22575,0.802,-3.83711374,-2.439881245,-2.189677793,-1.776628329,-5.38435547
2020,345,0.006564006,0.006392245,0.012956251,NA,-3.250854924,2.032,2.955379673,40.93221776,103.8482988,1.890529412,3.917176471,4.208647059,5.266529412,1.215294118,-3.721462302,-2.325427192,-2.18850629,-1.761733676,-4.585842112
2020,346,0.027181348,-0.008694,0.01848735,0.825633822,0.183862571,5.588,3.199080152,234.5393205,480.4496376,2.005823529,3.983294118,4.229,5.354352941,0.863470588,-3.613268112,-2.293529464,-2.179310527,-1.730733543,-5.289348611
2020,347,0.00247021,0.012871449,0.015341659,0.114199052,-3.075089171,0,2.314282526,69.25877941,157.8792225,3.38925,3.9348125,4.2280625,5.2650625,1.154375,-2.602097703,-2.316837662,-2.179737284,-1.762269341,-4.704942761
2020,348,-0.010699029,0.031925329,0.021226302,0.135253451,0.129621506,2.794,4.983904945,376.6432629,791.5613082,3.149588235,3.968058824,4.226176471,5.276882353,0.880117647,-2.747450042,-2.300941802,-2.180589339,-1.758294921,-5.248305427
2020,349,0.009229721,0.00451204,0.01374176,0.16018685,-2.663296965,0,3.309156611,125.9215505,278.7136306,3.131823529,4.010294118,4.213411765,5.366117647,0.781058824,-2.753801191,-2.280637987,-2.186355566,-1.726290343,-5.435398641
2020,350,-0.009003466,0.018928599,0.009925135,0.370882829,0.665404012,0,5.864722812,374.0727129,795.9832,3.133588235,4.000705882,4.225235294,5.272235294,0.811,-2.758388954,-2.285433733,-2.181010603,-1.760102325,-5.373062314
2020,351,-0.006559575,0.015355801,0.008796227,0.201580458,-0.221773988,0,4.619771648,349.4585047,751.4057506,2.878941176,3.855823529,4.210235294,5.2593125,0.77225,-2.918494438,-2.356582196,-2.187787677,-1.76474088,-5.446890035
2020,352,-0.000710701,0.007940123,0.007229421,0.182242498,-1.940233718,0,3.836644961,139.9720895,303.9453035,2.913352941,3.969235294,4.192647059,5.409588235,0.751529412,-2.892157248,-2.300363343,-2.195771717,-1.711356379,-5.501744054
2020,353,-0.014689251,0.024082332,0.00939308,0.31245801,2.503753747,0,4.919686978,327.28452,703.1213388,2.943294118,3.974352941,4.207176471,5.280764706,0.781411765,-2.875299573,-2.298443374,-2.18917354,-1.756929341,-5.428069739
2020,354,-0.008687174,0.016279314,0.007592139,0.263005002,0.422054988,0,4.035245449,357.9513076,758.57852,2.877235294,3.788294118,4.192588235,5.250705882,0.771411765,-2.919868792,-2.39022422,-2.195793565,-1.767663687,-5.446888692
2020,355,-0.007254351,0.015800435,0.008546083,0.289722052,2.619575682,0,5.260050681,356.3530329,774.4499529,2.844529412,3.726352941,4.179411765,5.231470588,0.776411765,-2.940908088,-2.422250862,-2.201795482,-1.774556338,-5.435545367
2020,356,-0.009214805,0.018483174,0.009268367,0.249941024,4.216358471,0,5.239820619,359.91541,783.2382494,2.881,3.821,4.18,5.228235294,0.780411765,-2.917985683,-2.374090639,-2.201526691,-1.775751058,-5.430071898
2020,357,-0.002643033,0.011148822,0.008505787,0.459445561,3.506743947,0,5.233496506,332.2414147,707.3981106,2.922117647,3.851588235,4.188588235,5.248764706,0.787764706,-2.890727317,-2.358819143,-2.197613282,-1.768284199,-5.408911602
